Id,SalePrice
2736,149774.22658997602
2737,114954.48806716877
2738,132401.42363034462
2739,162580.2388140941
2740,138232.3945094947
2741,152510.57758309777
2742,168806.0988711522
2743,168763.92882202534
2744,176257.6157900833
2745,152254.9816862635
2746,131111.5166911814
2747,150402.02741657972
2748,135141.80580493883
2749,147177.49147597217
2750,139362.51029784768
2751,139070.3189049939
2752,195809.80919606393
2753,158457.04103496915
2754,218624.61280086957
2755,136622.5268211917
2756,101359.69389991974
2757,69861.63608983209
2758,83528.87239272372
2759,159989.7885168944
2760,133786.776588785
2761,144731.99736870758
2762,142296.56839663186
2763,215482.28597558415
2764,175735.81935222383
2765,266702.8158470296
2766,148707.44568641175
2767,71025.42856794136
2768,96819.93322166847
2769,132648.23168433263
2770,154217.02204006969
2771,109609.62861854698
2772,89127.11108410938
2773,185288.82719949845
2774,156773.8498500309
2775,126813.94233549027
2776,140295.24982089442
2777,154923.62851882214
2778,123867.87355279605
2779,117635.98985798063
2780,82182.27260564499
2781,76049.22584400735
2782,106272.07869044176
2783,96487.86045294267
2784,90522.59861145446
2785,146074.2421610861
2786,64975.37153984554
2787,134125.30632387256
2788,74825.2873823629
2789,150138.56529244984
2790,112602.20376344149
2791,169121.07721920568
2792,41564.43497276862
2793,161708.48476212684
2794,109508.73836109684
2795,127304.85812766456
2796,99919.55343179514
2797,208040.09702426192
2798,126306.55910275829
2799,124771.36998691826
2800,67197.31106741712
2801,113292.8420168573
2802,138681.08941478113
2803,162610.79111830983
2804,152621.98394064046
2805,105514.23334020605
2806,74500.93297851483
2807,161665.5509234531
2808,159836.33251343656
2809,133227.17756650707
2810,135186.9648834749
2811,168527.94493517478
2812,168271.80632424267
2813,164183.61251505633
2814,160482.59630239132
2815,106223.01142617447
2816,244490.30122052127
2817,171516.50019696789
2818,147792.31215232267
2819,172130.02589237745
2820,146451.73678554944
2821,116415.69959027454
2822,212083.90360799924
2823,276437.82700809446
2824,194804.70738064955
2825,175981.71890752754
2826,134777.40982101584
2827,137240.2284552748
2828,255135.21049325194
2829,236434.4988343066
2830,236456.48210596116
2831,189798.73223422279
2832,259060.18023988092
2833,282000.5108103819
2834,225041.81436240027
2835,218623.17671935842
2836,206758.60239993955
2837,163509.2098594116
2838,150459.4311142405
2839,196423.48991220814
2840,203692.7507043031
2841,212316.76651529846
2842,242187.91190245538
2843,165444.26759575645
2844,163635.81336148205
2845,127394.68031580347
2846,219020.9391513347
2847,220494.733290447
2848,222063.11724419362
2849,210704.22723729906
2850,276417.4142327879
2851,232651.2554488256
2852,237894.5254099825
2853,239385.61648255074
2854,145005.43738794434
2855,215492.1929776604
2856,202571.5354914431
2857,197774.4838570674
2858,217871.25097544296
2859,132846.16814483196
2860,149272.97221530828
2861,148844.34068664155
2862,211780.50043572733
2863,146753.6452424935
2864,253977.88374457104
2865,135843.73062384018
2866,168720.14155395154
2867,109812.0868670351
2868,121255.5317468021
2869,128149.09836932029
2870,142058.40000717217
2871,76740.91855373733
2872,18082.370425259724
2873,108093.31495979449
2874,169045.7070719141
2875,113682.95445448403
2876,182063.6821744292
2877,151440.19669623883
2878,157756.85591756925
2879,138093.496486266
2880,107872.09147530758
2881,163113.95790356747
2882,203977.9416675209
2883,212103.6075729296
2884,210043.74339697967
2885,199822.6887104094
2886,276654.46858687466
2887,139443.18523396202
2888,153821.13864101772
2889,64672.55424992868
2890,87845.51058867922
2891,154789.20606350797
2892,31326.788216838584
2893,62982.20164297341
2894,29387.135059014923
2895,319177.2328197588
2896,290619.4066702638
2897,218191.30769945888
2898,146558.75537423446
2899,213449.45792724798
2900,151460.98816339605
2901,195479.0597211159
2902,218668.63132650213
2903,307827.5922917493
2904,331268.76557603857
2905,86644.90832711502
2906,213145.48308093872
2907,121107.62577181986
2908,125671.47434683892
2909,144764.5202627723
2910,76524.2425152898
2911,77000.68517852604
2912,162849.159725757
2913,82094.7083114186
2914,70997.02682054823
2915,84849.4448412653
2916,79472.64397290716
2917,177889.47494577937
2918,123744.65488748276
2919,236153.46900458477
